id,continent,region,whoRegion,admin0,admin0Id,admin0Fip,admin0Iso2,admin0Iso3,admin1,admin1Id,admin2,admin2Id,admin3Id,iusAdm,iusName,iuId,iuCode,year,endemicity,targetPop,popReq,popTrg,popTreat,cov,pc,effPc,pcN,effPcN,epiCov,epiPc,epiEffPc,epiPcN,epiEffPcN,mdaScheme,endemicityId
184378,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2022,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184379,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2023,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184380,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2024,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184388,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2020,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184389,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2021,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184390,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2022,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184391,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2023,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184392,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2024,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184400,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2020,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184401,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2021,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184402,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2022,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184403,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2023,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184404,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa North,36342,0,ADM2,Isiala-Ngwa North,36342,NGA0377536342,2024,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184412,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2020,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184413,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2021,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184414,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184415,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184416,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2024,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184424,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2020,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184425,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2021,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184426,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2022,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184427,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2023,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184428,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2024,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184436,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2020,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184437,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2021,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184438,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2022,Low prevalence (less than 10%),SAC,18485,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184439,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2023,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184440,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2024,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184448,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2020,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184449,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2021,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184450,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2022,Low prevalence (less than 10%),Total,18485,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184451,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2023,Low prevalence (less than 10%),Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184452,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiala-Ngwa South,36343,0,ADM2,Isiala-Ngwa South,36343,NGA0377536343,2024,Low prevalence (less than 10%),Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184460,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2020,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184461,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2021,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184462,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184463,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184464,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2024,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184472,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2020,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184473,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2021,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184474,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2022,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184475,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2023,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184476,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2024,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184484,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2020,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184485,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2021,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184486,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2022,Low prevalence (less than 10%),SAC,15698,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184487,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2023,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184488,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2024,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184496,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2020,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184497,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2021,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184498,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2022,Low prevalence (less than 10%),Total,15698,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184499,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2023,Low prevalence (less than 10%),Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184500,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Isiukwuato,36344,0,ADM2,Isiukwuato,36344,NGA0377536344,2024,Low prevalence (less than 10%),Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184508,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2020,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184509,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2021,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184510,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2022,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184511,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2023,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184512,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2024,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184520,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2020,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184521,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2021,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184522,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2022,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184523,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2023,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184524,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2024,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184532,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2020,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184533,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2021,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184534,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2022,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184535,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2023,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184536,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2024,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184544,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2020,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184545,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2021,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184546,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2022,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184547,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2023,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184548,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Obio-Ngwa,36345,0,ADM2,Obio-Ngwa,36345,NGA0377536345,2024,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184556,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2020,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184557,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2021,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184558,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184559,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184560,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2024,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184568,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2020,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184569,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2021,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184570,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2022,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184571,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2023,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184572,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2024,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184580,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2020,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184581,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2021,Non-endemic,SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184582,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2022,Low prevalence (less than 10%),SAC,33626,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184583,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2023,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184584,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2024,Low prevalence (less than 10%),SAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184592,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2020,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184593,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2021,Non-endemic,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184594,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2022,Low prevalence (less than 10%),Total,33626,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184595,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2023,Low prevalence (less than 10%),Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184596,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Ohafia,36346,0,ADM2,Ohafia,36346,NGA0377536346,2024,Low prevalence (less than 10%),Total,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184604,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2020,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184605,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2021,Non-endemic,Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184606,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2022,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184607,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2023,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184608,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2024,Low prevalence (less than 10%),Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184616,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2020,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184617,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2021,Non-endemic,PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,0
184618,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2022,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184619,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2023,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
184620,Africa,Western Africa,AFRO,Nigeria,34,NI,NG,NGA,Abia,3775,Osisioma Ngwa,36347,0,ADM2,Osisioma Ngwa,36347,NGA0377536347,2024,Low prevalence (less than 10%),PreSAC,0,0,0,0,0,0,0,0,0,0,0,0,0,Not delivered,10
